data_captura,codigo_insumo,descricao_insumo,unidade,preco_mediano,uf,data_referencia,desonerado
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.27,PR,2016-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,7.47,PR,2016-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,10.96,PR,2016-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.61,PR,2016-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,17.44,PR,2016-12,True
2026-06-12,00000088,Pedreiro (horista),H,12.53,PR,2016-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,8.92,PR,2016-12,True
2026-06-12,00000120,Pintor (horista),H,11.84,PR,2016-12,True
2026-06-12,00000246,Eletricista (horista),H,13.17,PR,2016-12,True
2026-06-12,00000247,Encanador (horista),H,12.67,PR,2016-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,12.61,PR,2016-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.39,RJ,2016-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,46.4,RJ,2016-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,40.89,RJ,2016-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,4.35,RJ,2016-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,332.2,RJ,2016-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,1.94,RJ,2016-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.13,RJ,2016-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,6.25,RJ,2016-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.28,RJ,2016-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,7.77,RJ,2016-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,11.41,RJ,2016-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.61,RJ,2016-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,18.01,RJ,2016-12,True
2026-06-12,00000088,Pedreiro (horista),H,12.79,RJ,2016-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,9.3,RJ,2016-12,True
2026-06-12,00000120,Pintor (horista),H,12.39,RJ,2016-12,True
2026-06-12,00000246,Eletricista (horista),H,13.34,RJ,2016-12,True
2026-06-12,00000247,Encanador (horista),H,13.01,RJ,2016-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,12.82,RJ,2016-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.38,RN,2016-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,44.52,RN,2016-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,39.82,RN,2016-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,4.31,RN,2016-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,329.78,RN,2016-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,1.87,RN,2016-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.11,RN,2016-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,5.94,RN,2016-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.24,RN,2016-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,7.53,RN,2016-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,10.96,RN,2016-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.6,RN,2016-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,17.27,RN,2016-12,True
2026-06-12,00000088,Pedreiro (horista),H,12.36,RN,2016-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,8.94,RN,2016-12,True
2026-06-12,00000120,Pintor (horista),H,11.84,RN,2016-12,True
2026-06-12,00000246,Eletricista (horista),H,12.84,RN,2016-12,True
2026-06-12,00000247,Encanador (horista),H,12.48,RN,2016-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,12.56,RN,2016-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.37,RO,2016-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,45.15,RO,2016-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,40.42,RO,2016-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,4.29,RO,2016-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,323.18,RO,2016-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,1.9,RO,2016-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.11,RO,2016-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,6.05,RO,2016-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.26,RO,2016-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,7.6,RO,2016-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,10.84,RO,2016-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.59,RO,2016-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,17.63,RO,2016-12,True
2026-06-12,00000088,Pedreiro (horista),H,12.55,RO,2016-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,8.94,RO,2016-12,True
2026-06-12,00000120,Pintor (horista),H,12.16,RO,2016-12,True
2026-06-12,00000246,Eletricista (horista),H,13.07,RO,2016-12,True
2026-06-12,00000247,Encanador (horista),H,12.35,RO,2016-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,12.46,RO,2016-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.37,RR,2016-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,45.6,RR,2016-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,39.64,RR,2016-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,4.26,RR,2016-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,328.64,RR,2016-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,1.91,RR,2016-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.1,RR,2016-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,5.98,RR,2016-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.25,RR,2016-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,7.41,RR,2016-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,11.1,RR,2016-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.59,RR,2016-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,17.3,RR,2016-12,True
2026-06-12,00000088,Pedreiro (horista),H,12.37,RR,2016-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,8.96,RR,2016-12,True
2026-06-12,00000120,Pintor (horista),H,12.13,RR,2016-12,True
2026-06-12,00000246,Eletricista (horista),H,12.85,RR,2016-12,True
2026-06-12,00000247,Encanador (horista),H,12.32,RR,2016-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,12.44,RR,2016-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.38,RS,2016-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,45.22,RS,2016-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,40.44,RS,2016-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,4.23,RS,2016-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,323.18,RS,2016-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,1.9,RS,2016-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.11,RS,2016-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,6.01,RS,2016-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.23,RS,2016-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,7.54,RS,2016-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,11.08,RS,2016-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.61,RS,2016-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,17.7,RS,2016-12,True
2026-06-12,00000088,Pedreiro (horista),H,12.59,RS,2016-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,9.12,RS,2016-12,True
2026-06-12,00000120,Pintor (horista),H,12.09,RS,2016-12,True
2026-06-12,00000246,Eletricista (horista),H,12.88,RS,2016-12,True
2026-06-12,00000247,Encanador (horista),H,12.65,RS,2016-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,12.47,RS,2016-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.37,SC,2016-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,45.25,SC,2016-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,39.7,SC,2016-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,4.19,SC,2016-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,321.87,SC,2016-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,1.9,SC,2016-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.09,SC,2016-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,6.07,SC,2016-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.26,SC,2016-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,7.53,SC,2016-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,10.84,SC,2016-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.61,SC,2016-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,17.69,SC,2016-12,True
2026-06-12,00000088,Pedreiro (horista),H,12.58,SC,2016-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,8.89,SC,2016-12,True
2026-06-12,00000120,Pintor (horista),H,11.93,SC,2016-12,True
2026-06-12,00000246,Eletricista (horista),H,13.15,SC,2016-12,True
2026-06-12,00000247,Encanador (horista),H,12.32,SC,2016-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,12.34,SC,2016-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.38,SE,2016-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,45.22,SE,2016-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,39.89,SE,2016-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,4.21,SE,2016-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,329.35,SE,2016-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,1.91,SE,2016-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.11,SE,2016-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,5.92,SE,2016-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.24,SE,2016-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,7.5,SE,2016-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,10.85,SE,2016-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.59,SE,2016-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,17.48,SE,2016-12,True
2026-06-12,00000088,Pedreiro (horista),H,12.53,SE,2016-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,8.99,SE,2016-12,True
2026-06-12,00000120,Pintor (horista),H,11.97,SE,2016-12,True
2026-06-12,00000246,Eletricista (horista),H,13.08,SE,2016-12,True
2026-06-12,00000247,Encanador (horista),H,12.53,SE,2016-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,12.49,SE,2016-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.37,SP,2016-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,45.5,SP,2016-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,39.42,SP,2016-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,4.24,SP,2016-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,320.32,SP,2016-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,1.93,SP,2016-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.09,SP,2016-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,6.06,SP,2016-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.25,SP,2016-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,7.43,SP,2016-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,11.02,SP,2016-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.59,SP,2016-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,17.67,SP,2016-12,True
2026-06-12,00000088,Pedreiro (horista),H,12.45,SP,2016-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,9.04,SP,2016-12,True
2026-06-12,00000120,Pintor (horista),H,12.14,SP,2016-12,True
2026-06-12,00000246,Eletricista (horista),H,13.15,SP,2016-12,True
2026-06-12,00000247,Encanador (horista),H,12.62,SP,2016-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,12.4,SP,2016-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.37,TO,2016-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,45.59,TO,2016-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,39.55,TO,2016-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,4.26,TO,2016-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,326.96,TO,2016-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,1.91,TO,2016-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.1,TO,2016-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,5.96,TO,2016-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.24,TO,2016-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,7.47,TO,2016-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,10.84,TO,2016-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.59,TO,2016-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,17.69,TO,2016-12,True
2026-06-12,00000088,Pedreiro (horista),H,12.51,TO,2016-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,9.13,TO,2016-12,True
2026-06-12,00000120,Pintor (horista),H,12.17,TO,2016-12,True
2026-06-12,00000246,Eletricista (horista),H,12.89,TO,2016-12,True
2026-06-12,00000247,Encanador (horista),H,12.67,TO,2016-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,12.66,TO,2016-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.49,AC,2017-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,57.62,AC,2017-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,52.58,AC,2017-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,5.59,AC,2017-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,423.1,AC,2017-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.45,AC,2017-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.41,AC,2017-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,7.87,AC,2017-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.62,AC,2017-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,9.65,AC,2017-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,14.41,AC,2017-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.78,AC,2017-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,22.53,AC,2017-12,True
2026-06-12,00000088,Pedreiro (horista),H,16.13,AC,2017-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,11.62,AC,2017-12,True
2026-06-12,00000120,Pintor (horista),H,15.45,AC,2017-12,True
2026-06-12,00000246,Eletricista (horista),H,16.64,AC,2017-12,True
2026-06-12,00000247,Encanador (horista),H,16.31,AC,2017-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,16.28,AC,2017-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.41,AL,2017-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,49.82,AL,2017-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,44.1,AL,2017-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,4.67,AL,2017-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,358.49,AL,2017-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.1,AL,2017-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.21,AL,2017-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,6.56,AL,2017-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.37,AL,2017-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,8.13,AL,2017-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,12.15,AL,2017-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.67,AL,2017-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,19.38,AL,2017-12,True
2026-06-12,00000088,Pedreiro (horista),H,13.8,AL,2017-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,9.91,AL,2017-12,True
2026-06-12,00000120,Pintor (horista),H,13.34,AL,2017-12,True
2026-06-12,00000246,Eletricista (horista),H,14.49,AL,2017-12,True
2026-06-12,00000247,Encanador (horista),H,13.56,AL,2017-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,13.88,AL,2017-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.41,AM,2017-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,50.04,AM,2017-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,43.63,AM,2017-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,4.72,AM,2017-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,352.71,AM,2017-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.1,AM,2017-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.2,AM,2017-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,6.6,AM,2017-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.37,AM,2017-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,8.32,AM,2017-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,12.11,AM,2017-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.65,AM,2017-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,19.37,AM,2017-12,True
2026-06-12,00000088,Pedreiro (horista),H,13.68,AM,2017-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,9.92,AM,2017-12,True
2026-06-12,00000120,Pintor (horista),H,13.15,AM,2017-12,True
2026-06-12,00000246,Eletricista (horista),H,14.23,AM,2017-12,True
2026-06-12,00000247,Encanador (horista),H,13.77,AM,2017-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,13.78,AM,2017-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.41,AP,2017-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,50.1,AP,2017-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,43.71,AP,2017-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,4.69,AP,2017-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,355.15,AP,2017-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.09,AP,2017-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.21,AP,2017-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,6.62,AP,2017-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.37,AP,2017-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,8.37,AP,2017-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,11.94,AP,2017-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.66,AP,2017-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,19.17,AP,2017-12,True
2026-06-12,00000088,Pedreiro (horista),H,13.91,AP,2017-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,9.99,AP,2017-12,True
2026-06-12,00000120,Pintor (horista),H,13.35,AP,2017-12,True
2026-06-12,00000246,Eletricista (horista),H,14.24,AP,2017-12,True
2026-06-12,00000247,Encanador (horista),H,13.69,AP,2017-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,13.9,AP,2017-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.42,BA,2017-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,48.92,BA,2017-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,43.56,BA,2017-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,4.62,BA,2017-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,356.5,BA,2017-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.11,BA,2017-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.21,BA,2017-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,6.54,BA,2017-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.38,BA,2017-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,8.27,BA,2017-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,12.14,BA,2017-12,True
